Line_number,VentureID,typeofcashflow,specification,value,meansofpaymentreturn,intermediarytradingoperation,hypothesis,dateoftransaction,timing,currency,remarks
17,GD033,Return,Not specified,3666.48333333333,,,,1791-04-10,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
18,GD033,Return,Not specified,2035.36666666667,,,,1791-04-10,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
19,GD033,Return,Not specified,953.65,,,,1791-12-31,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
20,GD033,Return,Not specified,123.416666666667,,,,1791-12-31,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
21,GD033,Return,Not specified,2548.55,,,,1792-05-19,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
22,GD033,Return,Not specified,629.058333333333,,,,1793-05-01,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
23,GD033,Return,Sommes restant à recouvrer,1686.075,,,OR,1791-12-31,Return,Livres tournois,Sommes restant à recouvrer
24,GD033,Return,Sommes restant à recouvrer,16933.9333333333,,,OR,1793-05-01,Return,Livres tournois,Sommes restant à recouvrer
1,GD034,Expenditure,Not specified,49049,,,,1789,Outfitting,Livres tournois,
2,GD034,Expenditure,Not specified,3188.75,,,,1789,After outfitting,Livres tournois,
3,GD034,Return,Not specified,1050.77083333333,,,,1791-09-07,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
4,GD034,Return,Not specified,3449.3875,,,,1791-12-31,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
5,GD034,Return,Not specified,9435.825,,,,1791-12-31,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
6,GD034,Return,Not specified,1686.075,,,OR,1791-12-31,Return,Livres tournois,Sommes restant à recouvrer
7,GD034,Return,Not specified,15875.56,,,OR,1793-05-01,Return,Livres tournois,Sommes restant à recouvrer
1,GD035,Expenditure,Not specified,32087.9,,,,1783,Outfitting,Livres tournois,
2,GD035,Expenditure,Not specified,4546.65416666667,,,,1783,After outfitting,Livres tournois,
3,GD035,Expenditure,Not specified,45178.5875,,,,1785,Outfitting,Livres tournois,
4,GD035,Expenditure,Not specified,15320.5875,,,,1785,After outfitting,Livres tournois,
5,GD035,Expenditure,Not specified,45212.5,,,,1788,Outfitting,Livres tournois,
6,GD035,Expenditure,Not specified,8339.0625,,,,1788,After outfitting,Livres tournois,
7,GD035,Expenditure,Not specified,45873.9375,,,,1789,Outfitting,Livres tournois,
8,GD035,Expenditure,Not specified,12318.9583333333,,,,1789,After outfitting,Livres tournois,
9,GD035,Return,Not specified,19136.9541666667,,,,1785-11-08,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
10,GD035,Return,Not specified,7384.83333333333,,,,1786-07-06,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
11,GD035,Return,Not specified,4498.53333333333,,,,1786-12-05,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
12,GD035,Return,Not specified,16368.7,,,,1787-03-27,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
13,GD035,Return,Not specified,15373.6375,,,,1787-12-05,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
14,GD035,Return,Not specified,4566.71666666667,,,,1787-12-05,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
15,GD035,Return,Not specified,12240.3958333333,,,,1788-03-22,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
16,GD035,Return,Not specified,6430.875,,,,1788-10-04,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
17,GD035,Return,Not specified,4917.1,,,,1788-10-04,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
18,GD035,Return,Not specified,19766.9875,,,,1788-10-31,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
19,GD035,Return,Not specified,13833.6166666667,,,,1789-10-31,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
20,GD035,Return,Not specified,16074.1875,,,,1791-08-10,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
21,GD035,Return,Not specified,17222.2916666667,,,,1791-04-10,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
22,GD035,Return,Not specified,816.616666666667,,,,1791-04-10,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
23,GD035,Return,Not specified,2969.41666666667,,,,1791-12-31,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
24,GD035,Return,Not specified,9633.72916666667,,,,1791-12-31,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
25,GD035,Return,Not specified,995,,,,1792-05-19,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
26,GD035,Return,Not specified,5678.75,,,,1792-05-19,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
27,GD035,Return,Not specified,1387.86666666667,,,,1793-05-01,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
28,GD035,Return,Not specified,3119.70833333333,,,,1795-04-11,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
29,GD035,Return,Not specified,3125,,,,1789-02-18,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
30,GD035,Return,Not specified,525.1,,,,1790-05-08,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
31,GD035,Return,Not specified,1050.775,,,,1792-02-22,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
32,GD035,Return,Not specified,6504.4125,,,,1795-05-05,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
33,GD035,Return,Reste à recouvrer,3367.84,,,OR,1792-05-29,Return,Livres tournois,Sommes restant à recouvrer
34,GD035,Return,Reste à recouvrer,13786.12,,,OR,1792-10-31,Return,Livres tournois,Sommes restant à recouvrer
35,GD035,Return,Reste à recouvrer,58026.12,,,OR,1792-05-19,Return,Livres tournois,Sommes restant à recouvrer
36,GD035,Return,Reste à recouvrer,90909.16,,,OR,1795-04-08,Return,Livres tournois,Sommes restant à recouvrer
